-47, 532680593, -5297248, 33610, 113.00
-47, 532680710, -5297287, 33536, 114.00
-47, 532680817, -5297333, 33658, 99.00
-43, 532680934, -5297389, 33767, 108.00
-42, 532681062, -5297451, 33817, 95.00
-40, 532681196, -5297515, 33897, 104.00
-41, 532681329, -5297568, 34053, 103.00
-41, 532681461, -5297607, 34117, 115.00
-41, 532681585, -5297640, 34049, 102.00
-38, 532681696, -5297686, 34061, 105.00
-38, 532681801, -5297740, 34214, 105.00
-37, 532681915, -5297802, 34305, 100.00
-39, 532682041, -5297865, 34376, 103.00
-35, 532682169, -5297920, 34546, 101.00
-38, 532682298, -5297964, 34658, 102.00
-36, 532682425, -5298005, 34676, 94.00
-34, 532682524, -5298037, 34732, 100.00
-31, 532682615, -5298084, 34857, 94.00
-27, 532682712, -5298165, 34954, 92.00
-43, 532682771, -5298346, 34911, 87.00
-33, 532682761, -5298575, 34896, 357.00
-32, 532682718, -5298788, 34988, 273.00
-59, 532682631, -5298957, 34853, 242.00
-46, 532682582, -5299153, 34831, 149.00
-44, 532682553, -5299366, 34829, 131.00
-46, 532682518, -5299608, 34938, 131.00
-49, 532682482, -5299840, 35083, 136.00
-48, 532682437, -5300053, 35131, 140.00
-50, 532682394, -5300260, 35056, 141.00
-50, 532682361, -5300445, 34874, 143.00
-42, 532682315, -5300567, 34740, 132.00
-41, 532682236, -5300656, 34812, 111.00
-45, 532682148, -5300706, 34820, 109.00
-42, 532682052, -5300718, 34724, 100.00
-45, 532681949, -5300700, 34719, 97.00
-50, 532681822, -5300645, 34816, 100.00
-43, 532681690, -5300573, 34850, 113.00
-43, 532681571, -5300544, 34899, 112.00
-39, 532681483, -5300499, 34918, 199.00
-45, 532681400, -5300437, 34876, 267.00
-42, 532681308, -5300408, 34758, 260.00
-45, 532681225, -5300381, 34705, 241.00
-44, 532681131, -5300335, 34764, 235.00
-46, 532681020, -5300272, 34692, 246.00
-43, 532680924, -5300239, 34528, 261.00
-42, 532680828, -5300233, 34446, 248.00
-42, 532680721, -5300218, 34563, 249.00
-46, 532680619, -5300191, 34333, 251.00
-52, 532680529, -5300152, 34175, 244.00
-46, 532680435, -5300098, 34123, 232.00
-46, 532680330, -5300029, 34118, 225.00
-52, 532680198, -5299978, 34203, 246.00
-49, 532680069, -5299930, 34161, 264.00
-51, 532679944, -5299877, 33980, 262.00
-53, 532679826, -5299813, 33867, 254.00
-50, 532679717, -5299753, 33724, 258.00
-62, 532679595, -5299719, 33624, 252.00
-56, 532679465, -5299694, 33544, 249.00
-53, 532679334, -5299732, 33429, 266.00
-51, 532679203, -5299787, 33317, 268.00
-54, 532679071, -5299821, 33247, 264.00
-54, 532678933, -5299821, 33277, 266.00
-55, 532678800, -5299780, 33379, 265.00
-54, 532678669, -5299714, 33400, 260.00
-53, 532678546, -5299630, 33288, 272.00
-51, 532678427, -5299562, 33116, 259.00
-52, 532678314, -5299510, 33048, 265.00
-57, 532678202, -5299457, 32988, 264.00
-53, 532678082, -5299414, 32837, 251.00
-52, 532677958, -5299369, 32755, 252.00
-57, 532677828, -5299312, 32771, 249.00
-56, 532677694, -5299246, 32800, 253.00
-54, 532677562, -5299163, 32725, 255.00
-57, 532677440, -5299095, 32562, 250.00
-60, 532677326, -5299037, 32440, 248.00
-58, 532677218, -5298984, 32401, 239.00
-60, 532677106, -5298940, 32390, 244.00
-61, 532676987, -5298894, 32285, 245.00
-61, 532676866, -5298852, 32130, 242.00
-63, 532676741, -5298806, 32146, 249.00
-62, 532676606, -5298747, 32187, 251.00
-64, 532676470, -5298664, 32207, 256.00
-60, 532676339, -5298583, 32109, 260.00
-63, 532676212, -5298516, 31973, 253.00
-61, 532676091, -5298463, 31820, 249.00
-63, 532675977, -5298424, 31776, 245.00
-66, 532675879, -5298384, 31658, 251.00
-64, 532675761, -5298333, 31499, 246.00
-62, 532675635, -5298280, 31293, 243.00
-70, 532675506, -5298234, 31149, 251.00
-71, 532675372, -5298185, 31104, 247.00
-64, 532675241, -5298118, 31120, 255.00
-71, 532675104, -5298043, 31179, 253.00
-64, 532674965, -5297957, 31103, 259.00
-64, 532674836, -5297883, 30957, 254.00
-65, 532674717, -5297820, 30765, 258.00
-69, 532674602, -5297761, 30625, 252.00
