-48.0,53.2679689,-0.5269770,45.491,242.00
-47.0,53.2679686,-0.5269769,45.509,242.00
-45.0,53.2679679,-0.5269771,45.572,242.00
-48.0,53.2679671,-0.5269776,45.522,242.00
-47.0,53.2679661,-0.5269782,45.621,242.00
-50.0,53.2679653,-0.5269784,45.678,242.00
-49.0,53.2679640,-0.5269780,45.673,243.00
-46.0,53.2679637,-0.5269778,45.590,242.00
-44.0,53.2679628,-0.5269775,45.442,242.00
-43.0,53.2679631,-0.5269761,45.231,242.00
-45.0,53.2679640,-0.5269738,45.044,242.00
-45.0,53.2679641,-0.5269719,44.831,242.00
-44.0,53.2679644,-0.5269704,44.595,243.00
-44.0,53.2679631,-0.5269708,44.489,243.00
-44.0,53.2679602,-0.5269718,44.257,242.00
-47.0,53.2679582,-0.5269726,43.771,243.00
-55.0,53.2679537,-0.5269751,44.082,237.00
-47.0,53.2679538,-0.5269768,44.275,248.00
-51.0,53.2679522,-0.5269767,43.829,246.00
-53.0,53.2679536,-0.5269761,43.310,255.00
-52.0,53.2679583,-0.5269790,41.995,247.00
-45.0,53.2679662,-0.5269856,40.956,245.00
-50.0,53.2679717,-0.5270030,40.479,244.00
-57.0,53.2679726,-0.5270246,41.059,239.00
-43.0,53.2679677,-0.5270428,40.806,238.00
-47.0,53.2679654,-0.5270562,40.262,253.00
-44.0,53.2679713,-0.5270586,40.004,229.00
-45.0,53.2679772,-0.5270599,40.102,299.00
-53.0,53.2679881,-0.5270596,41.060,321.00
-55.0,53.2679925,-0.5270614,41.133,0.00
-47.0,53.2679956,-0.5270607,41.409,102.00
-51.0,53.2679966,-0.5270576,40.988,63.00
-47.0,53.2679989,-0.5270543,40.588,85.00
-53.0,53.2680038,-0.5270530,40.712,63.00
-54.0,53.2680058,-0.5270512,41.112,83.00
-56.0,53.2680049,-0.5270490,40.587,81.00
-51.0,53.2680051,-0.5270478,39.781,145.00
-46.0,53.2680039,-0.5270442,39.151,79.00
-42.0,53.2680027,-0.5270337,39.426,122.00
-49.0,53.2680031,-0.5270184,38.870,99.00
-46.0,53.2680068,-0.5270026,38.743,90.00
-46.0,53.2680077,-0.5269870,38.230,99.00
-48.0,53.2680091,-0.5269728,37.752,96.00
-44.0,53.2680103,-0.5269601,37.635,101.00
-43.0,53.2680100,-0.5269496,36.721,101.00
-44.0,53.2680112,-0.5269443,36.759,87.00
-38.0,53.2680113,-0.5269426,36.611,87.00
-40.0,53.2680101,-0.5269454,35.936,63.00
-43.0,53.2680077,-0.5269493,35.478,341.00
-41.0,53.2680155,-0.5269466,36.049,48.00
-42.0,53.2680235,-0.5269441,36.522,315.00
-36.0,53.2680304,-0.5269443,37.215,277.00
-34.0,53.2680360,-0.5269470,37.521,269.00
-34.0,53.2680376,-0.5269572,38.370,230.00
-37.0,53.2680386,-0.5269685,38.979,244.00
-46.0,53.2680393,-0.5269796,39.588,247.00
-42.0,53.2680407,-0.5269933,41.885,251.00
-45.0,53.2680366,-0.5270104,42.530,230.00
-47.0,53.2680334,-0.5270251,42.758,251.00
-56.0,53.2680352,-0.5270349,43.519,229.00
-49.0,53.2680263,-0.5270551,43.301,246.00
-47.0,53.2680232,-0.5270734,42.840,239.00
-63.0,53.2680255,-0.5270845,43.224,232.00
-55.0,53.2680280,-0.5270892,43.382,227.00
-51.0,53.2680295,-0.5270917,43.374,228.00
-51.0,53.2680315,-0.5270951,43.509,228.00
-50.0,53.2680327,-0.5270973,43.549,228.00
-51.0,53.2680324,-0.5270981,43.613,229.00
-51.0,53.2680329,-0.5270985,43.650,230.00
-52.0,53.2680329,-0.5270998,43.745,230.00
-48.0,53.2680364,-0.5271036,43.747,230.00
-53.0,53.2680399,-0.5271162,44.052,216.00
-58.0,53.2680444,-0.5271420,44.152,190.00
-60.0,53.2680451,-0.5271631,44.732,257.00
-60.0,53.2680569,-0.5271766,45.740,306.00
-59.0,53.2680704,-0.5271861,46.406,334.00
-56.0,53.2680835,-0.5271935,46.932,329.00
-53.0,53.2680996,-0.5271983,47.008,295.00
-56.0,53.2681134,-0.5272071,46.927,311.00
-48.0,53.2681279,-0.5272157,46.657,309.00
-53.0,53.2681418,-0.5272210,46.321,316.00
-66.0,53.2681539,-0.5272277,46.321,322.00
-72.0,53.2681648,-0.5272340,45.756,326.00
-63.0,53.2681764,-0.5272406,45.463,336.00
-65.0,53.2681884,-0.5272469,45.239,320.00
-68.0,53.2682009,-0.5272527,45.087,327.00
-70.0,53.2682132,-0.5272571,44.839,323.00
-70.0,53.2682272,-0.5272603,44.844,343.00
-69.0,53.2682403,-0.5272653,44.824,331.00
-72.0,53.2682536,-0.5272692,44.847,338.00
-75.0,53.2682667,-0.5272700,44.743,344.00
-75.0,53.2682800,-0.5272675,44.560,13.00
-78.0,53.2682937,-0.5272639,44.309,33.00
-84.0,53.2683021,-0.5272502,44.012,34.00
-85.0,53.2683093,-0.5272330,43.582,84.00
-82.0,53.2683162,-0.5272152,43.427,61.00
-89.0,53.2683232,-0.5271966,43.321,93.00
-89.0,53.2683309,-0.5271782,43.213,71.00
-95.0,53.2683364,-0.5271592,43.073,78.00
-89.0,53.2683375,-0.5271379,42.852,103.00
-91.0,53.2683411,-0.5271168,42.768,100.00
-89.0,53.2683463,-0.5270963,42.670,110.00
-91.0,53.2683527,-0.5270770,42.653,88.00
-92.0,53.2683598,-0.5270581,42.587,85.00
-90.0,53.2683673,-0.5270394,42.493,83.00
-88.0,53.2683754,-0.5270214,42.463,67.00
-89.0,53.2683836,-0.5270042,42.417,75.00
-91.0,53.2683954,-0.5269951,42.410,62.00
-87.0,53.2684089,-0.5269925,42.508,17.00
-87.0,53.2684221,-0.5269939,42.636,355.00
-88.0,53.2684344,-0.5270009,42.675,313.00
-86.0,53.2684458,-0.5270107,42.743,311.00
-85.0,53.2684572,-0.5270222,42.827,315.00
-86.0,53.2684674,-0.5270370,42.880,294.00
-83.0,53.2684764,-0.5270537,42.939,295.00
-83.0,53.2684853,-0.5270716,42.987,292.00
-82.0,53.2684911,-0.5270919,43.034,287.00
-85.0,53.2684925,-0.5271148,43.021,251.00
-88.0,53.2684919,-0.5271378,42.995,245.00
-84.0,53.2684900,-0.5271610,43.043,237.00
-86.0,53.2684883,-0.5271840,43.117,244.00
-89.0,53.2684865,-0.5272073,43.107,236.00
-83.0,53.2684840,-0.5272307,43.064,243.00
-84.0,53.2684840,-0.5272538,43.012,243.00
-90.0,53.2684828,-0.5272768,42.998,256.00
-86.0,53.2684820,-0.5273005,42.986,245.00
-89.0,53.2684811,-0.5273236,42.964,257.00
-90.0,53.2684800,-0.5273471,42.924,242.00
-88.0,53.2684787,-0.5273710,42.935,245.00
-81.0,53.2684762,-0.5273944,42.851,250.00
-86.0,53.2684754,-0.5274180,42.812,234.00
-82.0,53.2684737,-0.5274415,42.728,255.00
-79.0,53.2684713,-0.5274650,42.633,245.00
-85.0,53.2684685,-0.5274876,42.576,246.00
-83.0,53.2684654,-0.5275105,42.464,242.00
-83.0,53.2684647,-0.5275334,42.359,243.00
-80.0,53.2684654,-0.5275563,42.268,269.00
-84.0,53.2684628,-0.5275788,42.194,251.00
-88.0,53.2684542,-0.5275941,42.087,236.00
-87.0,53.2684410,-0.5275939,41.887,171.00
-87.0,53.2684269,-0.5275914,41.706,170.00
-89.0,53.2684135,-0.5275859,41.517,190.00
-87.0,53.2684013,-0.5275755,41.333,145.00
-87.0,53.2683880,-0.5275681,41.197,172.00
-89.0,53.2683745,-0.5275615,41.088,169.00
-87.0,53.2683622,-0.5275518,41.017,166.00
-88.0,53.2683517,-0.5275386,40.974,149.00
-85.0,53.2683417,-0.5275233,40.887,150.00
-87.0,53.2683316,-0.5275072,40.837,147.00
